job_title,company_name,summary
Data Scientist,Becton Dickinson & Company,"Job Description Summary Job Description Technology Solutions is a software development organization within BD responsible for delivering solutions focused on health information technology (HIT) integration, analytics and surveillance capabilities to help drive standardization and accountability enterprise-wide for hospitals and IDNs. Technology Solutions strives to build high quality software applications that delight our customers in a predictable and efficient manner. Capabilities like advanced analytics, product insights, data science, test automation, project/portfolio management, lean-agile software development practices, and automated software development metrics are critical to our success. Technology Solutions provides data products and solutions to our customers using in-depth detailed medical device and hospital data to improve the safety and experiences for all patients.

We are seeking a seasoned data mining/predictive analytics expert to help drive innovation using HIT information and build new products using algorithmic techniques to support our companys mission. General Position Descriptors Demonstrates in-depth knowledge of respective scientific discipline Demonstrates proficiency in the product development process Understands intellectual property, competitive landscape and regulatory requirements for the related products Typically PhD level or with equivalent experience Leads product development projects Independently applies scientific knowledge and skills within respective discipline to product development projects Develops and implements detailed experimental plans to drive product development Provides guidance to other Product Development Scientists and may supervise direct reports Capturing, documenting, analyzing and balancing project related information from multiple sources Facilitate resolution of project related issues Build product development plans and ensure that contingency plans are in place Has in-depth experience, knowledge and skills in own job family Applies knowledge and skills to a wide range of standard and non-standard situations Works independently with minimal guidance Usually determines own work priorities Acts as a resource for colleagues with less experience Primary Job Responsibilities Going beyond established analytical thinking and problem-solving by applying creativity to unconventional concepts and out-of-the-box solutions Ability to quickly understand patterns within large quantity of data and to reference key characteristics using visualization techniques Demonstrating strong programming skills in large-scale data analysis SQL and R (Required). Some Python Hadoop and MSSQL server deployment experience required Leveraging strong math skills and statistical knowledge to advanced data mining and data analysis activities Analysis, design, development, test, troubleshooting and documentation of complex data systems that may involve one or more of the following: predictive models, feature extraction, data-driven analysis, application of machine learning algorithms, text mining, decision support, variable selection and model fit. Completing written documentation and reports of results in the form of business reports, internal technology white papers, and statistical system documentation.

Familiarity with the CRISP-DM data mining process. Devise new algorithmic approaches to solving difficult quantitative problems using large scale enterprise data sources. Adopt new tools and algorithms effectively to improve model performance. Work independently on complex statistical score modeling and analysis problems with very large and complex data structures.

Design data experiments to verify assumptions and hypothesis. Experiment with new algorithms and analytical approaches and report on the impact to model performance. Create tools and processes to download data, parse it for relevant content, and store it in existing data management systems. Qualifications: Graduate Degree in Engineering Mathematics, Statistics Theoretical/Computational, Computer Science, Data Mining or Predictive Analytics, or related field.

PhD Preferred. Proven knowledge of statistical techniques and data science is required Minimum 5 years dedicated experiences with modeling and programming 5+ years experience manipulating large datasets and using databases (e.g. R, SQL, KNIME, Python, Hadoop, etc.) Demonstrable ability to quickly understand new concepts---all the way down to the theoremsand to come out with original solutions to mathematical issues Strong interpersonal and communication skills (both written and oral) including the ability to communicate complex technical/statistical concepts to a non-technical audience. Creativity, innovation, and intellectual curiosity #LI-TECH Primary Work Location USA CA - San Diego TC Bldg C&D Additional Locations Work Shift"
Data Scientist,Cymer,"ASML

ASML is one of the worlds leading manufacturers of lithography systems that help enable Moores Law and the creation of increasingly powerful and capable electronic devices. At our San Diego location we are renowned for developing both deep ultraviolet (DUV) lithography light sources and next generation extreme ultraviolet (EUV) light sources. We are a multinational company with over 70 locations in 16 countries, headquartered in Veldhoven, the Netherlands.

If you have a passion for technology and innovation youll want to check us out. Be a part of ASML. Be a part of progress.

SUMMARY

The Data Scientist role is responsible for modeling complex problems and identifying opportunities through the use of statistical, algorithmic, mining and visualization techniques. In addition to advanced analytic skills, this role is also proficient at integrating and preparing large, varied datasets, utilizing multiple databases and computing environments, and communicating results.

Data Scientists work closely with many departments and IT teams to turn data into critical information and knowledge that can be used to make sound organizational decisions. Other responsibilities include providing data that is congruent and reliable while maintaining extremely high data integrity. They must be creative thinkers and propose innovative ways to look at problems including, but not limited to, data mining, machine learning algorithms, and statistical techniques, validating along each step of the way. Advanced SQL skills are required to ensure data preparation is successful. They must also be able to present back their findings to the business in a way that can be easily understood by their business counterparts while clearly stating assumptions and methodologies.

These professionals will need a combination of business focus, strong analytical and problem solving skills, and programming knowledge to be able to quickly investigate issues and identify resolutions. Excellent written and communications skills are required to report the findings in a clear manner.

DUTIES AND RESPONSIBILITIES
Develops and run predictive models, completes statistical and trend analyses utilizing machine learning algorithms and other data analysis techniques while ensuring correct data is used from internal and external sources.
Extracts data using established methods and processes
Works with internal customers to define metrics and project requirements
Develops, maintains, and improves processes, tools and reports as needed
Performs other duties as assigned.
QUALIFICATIONS
SQL and MATLAB/R programming skills required
Exposure to key methods for statistical analysis
Must be able to validate data, extract pertinent information, identify key trends, and present the information in a clear and concise method
Ability to come up with solutions to loosely defined business problems by leveraging pattern detection over potentially large datasets.
Strong communication and interpersonal skills.
Knowledge of one or more business/functional areas.
Excellent written and verbal communication skills.
Ability to translate, statistically analyze data, and effectively report problems through written and/or graphical formats.
Ability to use MS Word, Excel, PowerPoint, and electronic e-mail systems.
SKILLS/EXPERIENCE
Strong competence with the various tools, procedures, programming languages used to accomplish the job.
Bachelor degree in mathematics, statistics, or computer science or related field; Master degree preferred.
Minimum 2 years of relevant quantitative and qualitative research and analytics experience.
Solid knowledge of statistical techniques, advanced skills preferred
Programming skills (such as Python, Java, Weka), and statistical modeling (like SAS or R) required
Experience using machine learning algorithms
Proficiency in the use of statistical packages
Proficiency in statistical analysis, quantitative analytics, forecasting/predictive analytics, multivariate testing, and optimization algorithms.

PHYSICAL DEMANDS AND WORK ENVIRONMENT

The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
While performing the duties of this job, the employee routinely is required to sit; walk; talk and hear; use hands to keyboard, finger, handle, and feel; stoop, kneel, crouch, twist, crawl, reach, and stretch.
The employee is occasionally required to move around the campus.
Specific vision abilities required by this job include close vision, color vision, peripheral vision, depth perception, and ability to adjust focus.
May require travel dependent on company needs.
The employee may occasionally lift and/or move up to 20 lbs.
Can work under deadlines."
Data scientist,HP,"As a data scientist, you will join an industry-leading organization and work on developing and implementing analytical models to identify optimal marketing, pricing and sales decisions for our Printing & Personal Systems business in the America. Working in the Pricing Strategy and Analytics team, you will drive advanced pricing analytics (e.g., elasticity and cross elasticity, price optimization, pricing waterfalls, promotion effectiveness) and apply your knowledge of statistical modeling and data. Insights from your statistical analyses will be used to develop marketing and pricing guidelines for HP printers, PCs, tablets etc. You will work closely with Product category, Sales, and Finance to drive profitable growth.

Required Knowledge, Skills and Abilities Apply statistical methods (incl. regression) to analyze the effect of pricing and sales decisions on business performance Visualize and interpret the results of the analyses, including strategy recommendations Present the results and the corresponding recommendations to the relevant stakeholders, including senior leadership Design and implement dashboards for the management to track current sales/profit performance. Develop and implement frameworks and processes for systematic data analysis. Additional Qualifications At least 3 years of professional experience in advanced analytics Very good understanding of statistical methods and analytics.

Proficiency in R to merge and analyze different data sources and conduct regression analyses (incl. Probit/Logit and other GLM) is absolutely required Strong analytical skills, with a high level of attention to detail. Proficient in Microsoft Excel and database management Ability to design reporting dashboards and knowledge of reporting software (e.g. Tableau, Shiny) Strong communication and presentation skills University degree in a quantitative discipline (e.g., Quantitative Economics or Quantitative Marketing, Statistics, Econometrics) with advanced degree preferred Analytics experience in marketing/pricing is a plus"
Data Scientist,Approgence Inc.,"- Design, develop, test, troubleshoot and document complex data systems that may involve one or more of the following: data mining, predictive models, machine learning, data-drive decision making and other related concepts. - Anticipate business needs and work proactively to improve data management processes and collaborate with developers to implement improvements. - Keep current with outside advancements in data science techniques and inject developments as appropriate. - Providing technical input to internal teams regarding data discovery, planning and processing.

Qualification :
- Masters or Ph.D candidates with 5+ years of data science experience in industry - Experience in creating and applying advanced statistical methods and machine learning algorithms such as: data mining, regression, clustering, simulation, scenario analysis, neural networks and decision trees. - Experience creating simple, concise visualizations of data and presenting to stakeholders through visualization software such as Tableau, PowerBI, Periscope, or other similar software - Programming experience (C, C++, Java, Python, R) - Experience with relational databases and SQL - Experience with statistical or computational mathematics tools (SAS, R, Jmp, Matlab). - Strong interpersonal and communication skills"
Summer Internship in Data Science,Savvysherpa,"Savvysherpa is offering a summer internship for a graduatelevel student studying Statistics, Mathematics, Computer Science, or a related field. This internship will provide an opportunity to develop and apply skills ranging from exploratory data analysis and visualization to advanced methods in statistical modeling and machine-learning algorithms. Summer interns work closely with our research teams using data to develop new ideas, products, and businesses that create value for the healthcare system. Our interns receive mentoring from scientists with advanced degrees in their fields of study.

Responsibilities
Collaborate within cross-disciplinary research teams to identify appropriate data and methodological approaches to answer project research questions
Combine and synthesize data from multiple sources
Develop and apply statistical or machine learning methods appropriate for an analysis
Deliver an end-of-internship presentation an audience of data scientists, subject matter experts, and business professionals

Desired Attributes
Analytical, articulate, inquisitive, and insightful
Skilled problem solver
Receptive to peer review, able to work collaboratively
Self-motivated and proactive, able to work productively without supervision
Critical thinker and quick learner

Qualifications
Current graduate (MS or PhD) student studying Statistics, Mathematics, Computer Science, or related degree
Strong written and verbal scientific communication skills
Experience with a high-level scripting language like R, Python, etc.

Apply Now"
Data Scientist,Highmark Health,"Description

Company : Highmark Health Job Description :
We're searching for a Data Scientist to help us drive audit innovation using Analytics, Machine Learning, and Data Engineering; focused on using the best of what lies at the forefront of technology and data science to enable better risk assessments, analysis and testing, and continuous monitoring. Your job will be the development of new audit tools that enable greater assurance and deeper audit insights, as well as delivering innovative solutions that wow our customers.
Beginning this year, we created Strategic Analytics to help Audit & Compliance gain new insights through the use of analytics. This team forms the tip of the spear, so creativity and problem-solving in addition to a background in Advanced Analytics is paramount.

Why You Should Join:
Strategic Analytics is a small cadre of individual personalities who Voltron into a passionate unit, greater than the sum of its parts. Were nimble and focused, with a dash of idealism, a fondness for coffee and ice cream, and a genuine love for creating art. We have team outings, volunteer events, workplace flexibility, reward programs, learning activities, hackathons and more. We constantly strive to create an environment that allows everyone to produce the best work of their lives. In a nutshell, we've built a team where people truly love working, we think you will too.

What We Value:
Collaboration: We help the team  even if its not in our job description
Empathy: We assume the best in others
Quality: We believe EXCELLENCE is the price of admission
Impact: We are comfortable learning new roles we may have previously believed beyond our ability
Shipping: We believe in creating things for people to use

Essential Job Functions:
Content matter expert in healthcare datasets and business topics to advocate, evangelize and build data-driven products that help our business improve the delivery and efficiency of healthcare.
Work on cross-functional teams to identify and prioritize needs, deficiencies, data, techniques, and insights across a variety of core business areas.
Provide expertise on mathematical, statistical, and computational concepts for presentation and understanding at all levels of the organization in order to help drive the adoption of advanced analytics and data science across the breadth of our organization.
Create and uncover new and interesting data element and structures to inform our core business areas.
Help to transfer advanced and innovative techniques into stabilized deliverables to drive continual business insight.
Transfer advanced and innovative techniques into stabilized deliverables to drive continual business insight.
Other duties as assigned or requested.

Minimum Qualifications:
Master's Degree - Engineering, Applied Statistics, Data Mining, Machine Learning, Physics or other quantitative disciplines
5 - 7 years' of experience delivering data science and analytic insights to solve business problems

Preferred Qualifications: Our Ideal Candidate:
Absolutely rigorous in data gathering and strong analytical and synthesis skills
Experience with virtualization tools such as Tableau, Power BI and/or Qlik.
Experience with statistical software packages such as R and Python
Strong SQL skills in complex data architectures within Teradata or other data warehouse environments
SAS Macros experience with the ability to read and interpret SAS source code to determine functionality and the ability to modify according to specification
SAS Procedures experience with SQL, SUMMARY, FREQ, SORT, UPLOAD\DOWNLOAD, IMPORT\EXPORT, FORMAT, etc.
SAS Data Step experience with Array, Loops, merge, formats, functions, etc.
SAS BI Tools experience with Enterprise Guide
Exceptional ability to visually present and communicate data, analyses and findings

Awesome things about this position:
As a core member of a small team, we expect you to understand the business and participate in top-level strategy discussions with the executive team.
Exceptional cross-departmental collaboration; the Strategic Analytics team works with a lot of departments to achieve our goals.
Deepen your skillset working alongside our Director of Strategic Analytics and incredibly talented team.

Referral Bonus Award Level: 2

----------------------------------------------------------------------------------------
Highmark Health and its affiliates prohibit discrimination against qualified individuals based on their status as protected veterans or individuals with disabilities, and prohibit discrimination against all individuals based on their race, color, religion, sex, national origin, sexual orientation/gender identity or any other category protected by applicable federal, state or local law. Highmark Health and its affiliates take affirmative action to employ and advance in employment individuals without regard to race, color, religion, sex, national origin, sexual orientation/gender identity, protected veteran status or disability.
EEO is The Law
Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled/Sexual Orientation/Gender Identity ( http://www1.eeoc.gov/employers/upload/eeoc_self_print_poster.pdf )

We endeavor to make this site accessible to any and all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please contact number below.

For accommodation requests, please call HR Services at 844-242-HR4U or visit HR Services Online at HRServices@highmarkhealth.org"
Statistical Analyst,CareCentrix,"Note: Must be authorized to work in the US without sponsorship.

The incumbent will use appropriate data analysis, statistical tools, and quantitative techniques to analyze data from a variety of different sources to improve operational quality and efficiency. The ideal candidate will analyze data to help management make informed business choices. Creating user-friendly reporting and distilling complex concepts into actionable tasks will be critical. Use large data sources to run complex statistical algorithms to generate actionable insights. This role also requires superior organizational skills, as the candidate will be assisting with helping facilitate cross-functional meetings and creating presentations culling information from disparate sources.

Responsibilities
Independently conducts rigorous statistical analysis, including statistical modeling, multiple regressions, and statistical study design.
Takes complex questions and develops and executes a plan to collect, explore, and analyze data to make business decisions.
Works with subject matter experts across the organization to understand data sources, data errors, and validate outputs.
Ensures that productivity, quality, and timeliness of all projects are accomplished in accordance with agreed-upon timelines. Makes recommendations on improvements as appropriate.
Acts as an ambassador for the Business Project Office encouraging compliance with new processes and procedures.
Ensures accuracy and integrity of data.
Creates operational and financial reporting working with members of the leadership team.
Crafts surveys and conducts interviews as needed to gather relevant information.
Participates in selected Business Project Office forums ensuring that notes and obligations are captured and distributed.
Participates in special projects and performs other duties as assigned.
Manage projects and facilitate various organizational processes.

TRAVEL REQUIRED
10%

Qualifications
Bachelors Degree required with a concentration in Statistics or Mathematics. Masters Degree or MBA strongly preferred.
3+ years of working in a corporate environment.
Strong experience in data mining, working with complex data sets, conducting multiple regression analysis and leveraging other statistical tools.
Familiarity with STATA, JMP, SAS, or other comparable statistical analysis tools.
Experience in SQL, linear programming, and data queries is a plus.
Experience with Microsoft Office suite with advanced Excel skills is required.
Must be authorized to work in the US without sponsorship.

CareCentrix maintains a drug-free workplace in accordance with Floridas Drug Free Workplace Law."
Deep Learning Inference Software Engineer (TensorRT),NVIDIA,"We are now looking for a Senior Deep Learning Inference Software Engineer (TensorRT):
NVIDIA is hiring software engineers for its GPU-accelerated Deep learning team. Academic and commercial groups around the world are using GPUs to power a revolution in deep learning, enabling breakthroughs in problems from image classification to speech recognition to natural language processing. Join the team which is building software which will be used by the entire world and interact with the deep learning community to implement the latest algorithms.
What you'll be doing:
Design and develop robust inferencing software that can be scaled to multiple platforms for functionality and performance
Performance analysis, optimization and tuning
Closely follow academic developments in the field of artificial intelligence and feature update TensorRT
Feedback into the architecture and hardware development
You'll collaborate across the company to guide the direction of machine learning inferencing, working with software, research and product teams
Publish key results in scientific conferences
What we need to see:
You have a MSc. or higher degree from a leading University in a relevant field, e.g. engineering, computer science, or computer engineering or equivalent
5+ years of relevant software development experience
Excellent C/C++ programming and software design skills, including debugging, performance analysis, and test design.
You should display a real passion for artificial intelligence and computer vision, and knowledge of the latest developments in DL and AI.
Experience working with deep learning frameworks like Caffe, TensorFlow and Torch
Dedicated and able to work without supervision
Excellent written and oral communication skills in English
Artificial intelligence, the dream of computer scientists for over half a century, is no longer science fiction. And in the next few years, it will transform every industry. Soon, self-driving cars will reduce congestion and improve road safety. AI travel agents will know your preferences and arrange every detail of your family vacation. And medical instruments will read and understand patient DNA to detect and treat early signs of cancer.
Where engines made us stronger and powered the first industrial revolution, AI will make us smarter and power the next. What will make this intelligent industrial revolution possible? A new computing model - GPU deep learning - that enables computers to learn from data and write software that is too complex for people to code.
NVIDIA is widely considered to be one of the technology worlds most desirable employers. We have some of the most brilliant and talented people in the world working for us. If you're creative, autonomous and love a challenge, we want to hear from you. Come, join our TensorRT Deep Learning team and help build the real-time, cost-effective computing platform driving our success in this exciting and quickly growing field.
NVIDIA is committed to fostering a diverse work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression , sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law. #deeplearning"
Medical Image Analysis / Machine Learning Intern,Intuitive Surgical,"Are you passionate about applying state-of-the-art Medical Image Analysis and getting on the fast track to benefit tens of thousands of patients?

Primary Function of Position
The candidate will work with a top-notch multi-disciplinary R&D team to develop surgical planning software on a robotic surgical platform.

We are seeking a talented individual to develop robust algorithms to segment key anatomical structures and instruments from 3d volumetric images, as well as registering images acquired at different time and using modalities. We have datasets with ground-truth for both training and validation. Expected contributions include literature survey, algorithm design and implementation, testing on a large dataset with ground truth.
Qualifications
 A passion for developing technologies to improve the lives of hundreds of thousands of people.
 Self-motivated, self-disciplined and ability to work independently.
 Ability to perform fast prototyping and testing iterations and thinking outside the box to solve practical problems.
 Advanced MS or PhD student in the area of Medical Image Analysis, Machine Learning or Computer Vision.
 Solid knowledge and/or experience in one or more of the following areas is highly desired: 1) volumetric/semantic image segmentation, 2) volumetric image registration, 3) machine learning / deep learning, 4) image-guided surgery or intervention, 5) computer vision.
 Proficiency with Python and/or C++ to produce quick prototype and high quality code.
 Familiarity with medical image libraries, computer vision libraries and/or machine/deep learning packages.

Commitment: Must be available to work full-time hours for 3-6 months starting as early as now.

We are an AA/EEO/Veterans/Disabled employer"
Data Scientist - Ingenuity,McKinsey & Company,"Qualifications

Bachelor's degree; Master's degree or 1-3 years of work experience after completing your undergraduate degree

2-5 years of advanced analytics experience

Deep familiarity with the analytics or actuarial market landscape and corresponding information needs; knowledge of the insurance industry a plus

Very strong problem-solving skills, and quantitative/analytical thinking capabilities (including experience and familiarity doing multivariate predictive modeling and in analytics software such as SAS, SPSS, R, etc.)

Proven record of leadership and ability to work collaboratively in a team environment

Ability to work effectively with people at all levels in an organization

Willingness to travel 30% of the time

Who You'll Work With

Youll work with our Ingenuity team in in Waltham, MA. Ingenuity is part of McKinsey Solutions and McKinseys New Ventures.

Ingenuity drives significant performance improvement for carriers, reinsurers, and brokers through a combination of advanced analytic capabilities, deep industry knowledge, extensive change management expertise, and the technology infrastructure to develop and host operational solutions. Ingenuitys analytical solutions span the entire insurance value chain including sales/distribution, underwriting/pricing, and claims.

McKinsey New Ventures fosters innovation driven by analytics, design thinking, mobile and social by developing new products/services and integrating them into our client work. It is helping to shift our model toward asset-based consulting and is a foundation for and expands our investment in our entrepreneurial culture. Through innovative software as a service solutions, strategic acquisitions, and a vibrant ecosystem of alliances, we are redefining what it means to work with McKinsey.

As one of the fastest-growing parts of our firm, New Ventures has more than 1,500 dedicated professionals (including more than 800 analysts and data scientists) and were hiring more mathematicians, data scientists, designers, software engineers, product managers, client development managers and general managers.

What You'll Do

You will support all levels of analyses and model building for Ingenuitys clients, as well as the development of the solution itself.

You will own the solution methodology and IP, and youll provide expertise to our consulting teams and clients. This allows you to facilitate implementation and product development. Youll also participate in defining the product roadmap and youll manage product development in collaboration with our IT teams. Youll make sure any colleagues involved in solutions deployment are trained and certified to use or implement the solution.

Additionally, youll participate in specific projects involving the building of new, bespoke advanced analytical solutions for clients. You will share the Solution Managers responsibilities for financial and administrative management of the Solution (e.g., managing the P&L, budgeting) and preparation of the key business milestones (e.g., quarterly reviews)."
Data Scientist - Marketing,Tractor Supply Company,"Tractor Supply Company (TSCO) is a $6.8 billion growth organization and the largest operator of retail farm and ranch stores in the United States. We are positioned to grow to 2,500 domestic Tractor Store locations from our current 1,600+ stores in 49 states, and we boast a cutting edge e-commerce website at TractorSupply.com. During this exciting time, we are seeking talented people who want to join our superb team members in embracing our mission and values as we soar forward.

Job Purpose

The Marketing Data Scientist is responsible for building & developing the necessary skills sets in statistical modeling techniques to generate predictive models for the Marketing department. This role will own the translation of predictive modeling results to actionable insights that can be utilized across the TSC organization. In addition, this position will aid the rest of the Analytics & Database Management Team with data analysis request as needed by the business.

Primary Duties and Responsibilities

Create and deploy predictive models to enhance business knowledge of customer marketing interactions and shopping behaviors.

Improve Affinity Cross Basket Analysis purchases utilizing lift and market basket analysis modeling.

Utilize advanced statistical modeling techniques to measure customer churn and engagement.

Conduct hands-on analysis of customer and campaign data using analytical and statistical tools such as SQL/SAS to uncover insights and provide program recommendations.

Provide marketing team with design of experiments (DOE) recommendations and expertise to develop testing parameters for A/B Testing. Education and Experience

Education: Bachelor's Degree in Mathematics, Statistics, or Econometrics. Master's Degree preferred.

Experience: 3-5 years of predictive modeling experience utilizing CRM or high level transaction information. Understanding of Retail, CPG, or Marketing Agency business needs

Knowledge/Skills/Abilities/Training/Systems

Experience with and at least moderate aptitude in programming languages such as SAS, SPSS, R, SQL, or Python

Must possess high degree of aptitude in communicating both verbally and written complex analysis results to Senior & Executive Leadership

Experience with marketing loyalty programs, email, direct mail, and digital marketing a plus

Speak, read and write effectively in the English language"
Data Scientist,Ancestry,"Job Description

We are growing our Marketing Data Science team in San Francisco. Were looking for a Data Scientist to join and help grow this exciting team.
By joining this data science team, you will be a member of the global Data Science & Machine Learning Team, tackling our toughest and most exciting data science challenges.
Key Responsibilities
Use data science to drive product innovation, customer success, marketing optimization, and more across both our family history and consumer genomics businesses
Apply statistics, clustering, and modeling to complex business problems
Help champion a data-driven culture and push long-term business value creation through development of best-in-class data science capabilities
Leverage statistical modeling, data mining, and computer science to increase value across our businesses Qualifications

M.S. or Ph.D. in Statistics, Computer Science, Mathematics, Physics, Engineering, or other relevant technical fields.
2+ years working experience in machine learning / statistical modeling.
Expert level in machine learning and Statistical analysis (classification, regression, recommendation systems).
Proven track record of completing multiple data science projects end to end, from idea generation to objectives formulation to implementation and deliverables.
Fluency in Python
Fluency in at least one high-level programming language like R or Matlab
Fluency in SQL
Experience in Scala or Java
Experience with SPARK
Excellent written and oral communication skills
Highly skilled at translating business requirements from key stakeholders into shovel-ready work plans

Additional Information

Helping people discover their story is at the heart of ours. Ancestry is the largest provider of family history and personal DNA testing, harnessing a powerful combination of information, science and technology to help people discover their family history and stories that were never possible before. Ancestrys suite of products includes: AncestryDNA, AncestryProGenealogists, Fold3, Newspapers.com, Find a Grave, Archives.com, and Rootsweb.
We offer excellent benefits and a competitive compensation package. For additional information, regarding our benefits and career information, please visit our website at http://ancestry.com/careers . (REF)
Ance stry is not accepting unsolicited assistance from search firms for this employment opportunity. All resumes submitted by search firms to any employee at Ancestry via-email, the Internet or in any form and/or method without a valid written search agreement in place for this position will be deemed the sole property of Ancestry. No fee will be paid in the event the candidate is hired by Ancestry.com as a result of the referral or through other means.
IND 2 #LI-Post"
IBM Watson Health Data Scientist Apprentice,IBM,"Job Description
IBM's Tech Re-Entry program develops talented technical professionals who are looking to restart their careers after an absence from the workforce of two years or more. This paid 12 week internship enables participants to work on projects that match their expertise, interests, and abilities and could lead to full-time employment. In the same way an internship offers a guided period of exploration, the IBM Tech Re-entry internship program provides participants with an opportunity to update their skills in a work environment that may have significantly changed since their last experience. Interns will have access to the latest tools and technologies available and work alongside a multi-disciplinary team of engineers and business professionals to hone their expertise and focus on the next generation of software. The program will also provide the opportunity to experience the breadth of IBM resources while developing new relationships. Internship positions are currently available for Data Scientist in Cambridge, MA

The Watson Health Innovation team is committed to the design and development of world-class data-driven solutions for the health ecosystem. It is composed of analytics professionals in healthcare data management, Big Data analytics, predictive analytics, and solution and application design, while also working alongside software developers, research scientists, and healthcare experts.

As an IBM Watson Health Data Scientist Apprentice you will:
Assist in architecting advanced data-driven solutions, composed of predictive modeling, statistical methods and cognitive computing components, to solve complex healthcare and wellness problems
Using a combination of judgment and experience in healthcare and life science, create hypotheses and experiments to identify hidden relationships and construct new analytics methods
Participate in analyzing and mining high volume and complex healthcare data, from a variety of data sources (clinical, administrative, social, device, and etc.)
Participate in hands-on implementation of various advanced analytics models, leveraging board spectrum of statistical, machine learning and cognitive computing methods
Prototype and implement analytics solutions in collaboration with an interdisciplinary team of designers, engineers and developers
Support sales, marketing and solution deployment effort.
In order to qualify for this apprenticeship, applicant must have been out of the work force for a minimum of 2 years

Required Technical and Professional Expertise

Basic knowledge, preferably 2 years experience, in statistical, and predictive modeling experience using open source tools, preferably Python and/or R.
Experience working closely with the business to define analytics use cases and explore a variety of analytics methods to solve the business needs.
1 year experience in data management and analysis, preferably using relational database or Big Data systems.
5 years technical experience prior to exiting the workforce
Must be out of the workforce for a minimum of two years

Preferred Tech and Prof Experience

Successful candidates will possess the following key attributes:
Masters degree in statistics, predictive analytics, operations research and related engineering degrees, doctorate preferred.
2 years machine learning experience
1 year experience in data-driven healthcare, wellness of life science analytics solution design
Excel in an agile and business value focus environment
Experience in analyzing and mining complex and large-scale healthcare data
Deep expertise in using statistical and predictive modeling methods to solve business problems
Strong communication skills and comfortable working in multi-disciplinary teams
Knowledge in Big Data tools and software development is a plus

EO Statement
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
Data Scientist Assistant,American Institutes for Research,"Overview The American Institutes for Research (AIR) is one of the largest behavioral and social science research organizations in the world. AIRs mission is to conduct and apply the best behavioral and social science research towards improving peoples lives, with a special emphasis on the disadvantaged. Much of this work informs the development and implementation of policies that require and produce significant quantities of diverse data. Data scientists at AIR use a blend of technology skills and theory to contribute to cutting-edge research design, implementation, and capacity building. Our team promotes data scientists career development through interdisciplinary collaboration, training opportunities, a community of practice, and the opportunity to work on meaningful projects spanning several domains, including education, public health, workforce, science and innovation policy, criminal justice, and housing. We balance contemporary agile development with rigorous approaches to research design, all the while remaining outcomes-driven and aligned to our clients missions and goals.

This position is located within AIRs Survey and Data Sciences (SDS) group, which supports the design, collection, analysis, and dissemination of statistics that are objective, accurate, and timely.

Responsibilities  Support efforts to collect, compile, and validate data using standard programming languages
 Support quantitative and/or qualitative analysis using standard statistical techniques and methods
 Support with modeling, simulation, and simple to moderately complex forecasting, using standard software packages
Work on moderately complex assignments under indirect supervision
Communicate project support needs and requests to senior management and clientele, provide administrative support where applicable
Responsible for maintaining and checking the accuracy of data for assigned projects
Utilize external resources to supplement, organize, and contribute to tasks and projects

Qualifications  Bachelors degree in quantitative or related field (e.g., Computer Science, Statistics, Economics) is required
 Experience with word processing and spreadsheet software is required
 Experience with statistical packages like SPSS, STATA, R or SAS is required
 Experience with database software (e.g., MySQL, MS SQL Server) is a plus
 Experience with Python is strongly preferred
 Willingness to travel as needed"
