job_title,company_name,summary
Epic Business Intelligence Analyst,The Portland Clinic,"JOB TITLE: Epic Business Intelligence Analyst

SUPERVISOR: Epic Clinical Manager

HOURS PER WEEK: Variable/Exempt

DEPARTMENT: Information Technology

The following information is designed to outline the essential functions and position requirements of this job. It does not identify all tasks that may be expected, nor address the performance standards that must be maintained.

PRIMARY FUNCTION: To analyze, provide specifications for, and write individual reports.

DUTIES AND RESPONSIBILITIES: (*ESSENTIAL FUNCTIONS)
1. Validate Model System reports and identify advanced reporting needs with report consumers.*
2. Meet with application coordinators and report consumers to understand their reporting needs.*
3. Create design specifications for new reports.*
4. Identify and validate the appropriate technological solutions for various reporting needs.*
5. Create new reports, using a third-party report writing tool, to display Clarity data.*
6. Modify existing reports, as necessary.*
7. Perform data analysis and data validation to ensure accurate reporting results.*
8. Serve as a knowledge and reporting resource in various reporting initiatives, including but not limited to Meaningful Use, PCPCH, CPCI, and PQRS.
9. Design, develop and maintain efficient SQL code.*
10. Develop and utilize query and reporting standards to ensure a high degree of consistency surrounding layout and usability of reports.*
11. Coordinate with users, technical analyst, and database administrators to monitor system data integrity and to coordinate corrections to either the data, or resulting queries and reports.*
12. Collaborate with application analysts to build reports specific to functional area.
13. Receive, analyze, and resolve Helpdesk requests.*
14. Coordinate the timely delivery and distribution of queries and reports.*
15. Analyze and develop access strategies to ensure high-availability end-user generated reporting which will not negatively impact system response time.
16. Documents systems processes and procedures.*
17. Participate in project planning as a member of the IT department.
18. Assist Project Manager with other tasks as needed.
19. Champion the project, provide support in the ongoing implementations, optimizations, and upgrades.
20. Participate as an active team member in a patient-centered medical home.
21. Work respectfully and collaboratively in a team environment with a spirit of cooperation.*
22. Attend work regularly as scheduled.*
23. Other tasks as assigned.

EDUCATION/LICENSES REQUIRED:
Associates degree in Information Services or a related IS or healthcare field or an equivalent combination of education and relevant experience.

EXPERIENCE/QUALIFICATIONS REQUIRED:
2 years business intelligence analyst experience or 1 year relevant healthcare experience with 1 year business intelligence analyst experience.

EDUCATION/LICENSES PREFERRED:
Bachelors degree in Information Systems or a related IS or healthcare field.
Previous Epic system experience
Epic Certification

EXPERIENCE/QUALIFICATIONS PREFERRED:
Demonstrated hands-on experience producing business or clinical report documents from source databases
Direct experience in healthcare environments, especially ambulatory
Comfort with relational database concepts
Familiarity with report writing tools, including Clarity, Crystal Reports, Epic Reporting Workbench, and/or SAP Business Objects
Familiarity or aptitude to learn Epic applications and database structure
Ability to gain an in-depth understanding of the data model
Strong communication skills
Critical thinking and an analytical mind
Prior experience working in a healthcare environment, including use and experience supporting an EHR system
Ability to adapt to a changing environment, problem solve, and develop solutions
Ability to translate user requirements into functional and design specifications
Strong organization, time management, project management, and negotiation skills
Proficient in MS Office
Ability to work independently and manage multiple conflicting priorities
Attention to detail."
Data Analyst,Wish,"The Platform team powers the economic engine that drives the Wish marketplace. Our products includes the merchant portal (allows merchants to sign up, list products and fulfill orders), the policy engine (sets the rules of the marketplace and defines rewards/penalties), and the product catalogue (lists over 70MM products).

Were looking for a junior technical data analyst to help us understand and grow the Wish ecosystem. The right candidate is comfortable with coding in Python / Jupyter and fluent in SQL to build re-producible analysis.

What You'll Do:
Evaluate a new policy to require merchants to ship with last mile tracking on orders &


gt;= $X in price, for a set of countries Tweak the refund policy which bans merchants if they hit above a certain refund rate Perform deep dives into the main drivers of refunds Build dashboards in Looker to monitor KPIs per locale Who You Are:
MS/BS degree in Statistics, CS, Econometrics, Operations Research
Fluent SQL/Python (Experience with analysis w/ Pandas, Jupyter)
Knowledge of statistics is preferred -- regression modeling, hypothesis testing
Wish , is transforming the way the world shops by offering a convenient and personalized mobile shopping experience. Our mission is to offer an unlimited selection of affordable quality goods to be accessible for everyone on a global scale. We selectively bring together world-class technical talent that are passionate about connecting relevant products to value conscious consumers all over the world!

Wish was launched in November 2011 and already has over 300 million registered users, making it one of the top 5 mobile shopping applications on iOS and Android!

Wish is an equal opportunity employer that values diversity. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital, veteran, or disability status."
Business Intelligence Developer 2,Providence Health & Services,"Description:
Providence is calling a Business Intelligence Developer 2 to Providence Health Plan in Beaverton, OR.

In this position, you will:
Be responsible for designing, creating, and managing Business Intelligence (BI) and analytics solution that turn data into knowledge.

Possess a background in data analysis and have a strong business acumen.

Be analytical and an excellent communicator.

Enhance our business intelligence capabilities to help Providence make better, more informed, decisions.

Be highly skilled technical users of databases and reporting tools.

Develop advanced SQL stored procedures to support the database infrastructure needed for successful, complex analytic processing, providing data interfaces with external databases and report production.

Thoroughly assess the business needs behind the requests for new programming functionality.

Work closely with the Information Technology Department in the development, testing and promotion of SQL stored procedures and other programming deployments to assure that all such work is completed according to established IT processes and that all appropriate security, version control and other safeguards are followed.

Think outside the box for the appropriate solutions for complex business questions.

Try to answer questions before they are asked.

Qualifications:
Required qualifications for this position include:
Bachelors degree in quantitative field such as Mathematics, Statistics or Engineering. Applicable work in computer science, healthcare administration, or related field may be substituted for education.

Masters degree in related field may apply to applicable years of experience

6 years of experience in an analytic or technical role working with multiple data systems, including SQL

Proven experience with database management, statistical representation of data, presentation, spreadsheet and word processing software

3 or more experience using data visualization software such as Tableau, PowerBI, SSRS, etc.

Preferred qualifications for this position include:
Insurance experience

About Providence in Oregon

As the largest healthcare system and largest private employer in Oregon, Providence offers exceptional work environments and unparalleled career opportunities.

The Providence Experience begins each time our patients or their families have an encounter with a Providence team member and continues throughout their visit or stay. Whether you provide direct or indirect patient care, we want our patients to feel that they are in a welcoming place where they can be comfortable and free from anxiety. Our employees create the Providence Experience through simple, caring behaviors such as acknowledging and welcoming each visitor, introducing ourselves and Providence, addressing people by name, providing the duration of estimated wait times and updating frequently if timelines change, explaining situations in a way that puts patients at ease, carefully listening to their concerns, and always thanking people for trusting Providence for their healthcare needs. At Providence, our quality vision is simple,

""Providence will provide the best care and service to every person, every time.""

Providence is consistently ranked among the top 100 companies to work for in Oregon. It is also home to two of our award-winning Magnet medical centers. Providence hospitals and clinics are located in numerous areas, ranging from the Columbia Gorge to the wine country to sunny southern Oregon to charming coastal communities to the urban setting of Portland. If you want a vibrant lifestyle while working with a team highly committed to the art of healing, choose from our many options in Oregon.

We offer a full comprehensive range of benefits - see our website for details

http://www.providenceiscalling.jobs/rewards-benefits/

Our Mission

As people of Providence, we reveal God's love for all, especially the poor and vulnerable, through our compassionate service.

About Us

Providence Health & Services is the third largest not-for-profit health system in the United States. Providence employs more than 82,000 caregivers (employees) across a five-state area; AK, WA, MT, OR, and CA. Our facilities include 34 hospitals, 600 physician clinics, senior services, supportive housing and other health and educational services. Providence is proud to be an Equal Opportunity Employer. Providence does not discriminate on the basis of race, color, gender, disability, veteran, military status, religion, age, creed, national origin, sexual identity or expression, sexual orientation, marital status, genetic information, or any other basis prohibited by local, state, or federal law.

Schedule: Full-time

Shift: Day

Job Category: Health Plans

Location: Oregon-Beaverton

Req ID: 174002"
Data Analyst/Programmer,Cognex Corporation,"The Company: Cognex Corporation

Cognex is the global leader in the exciting and growing field of machine vision. With over $700 million of cash in the bank and no debt, we are a financially strong international company with a culture that maintains the fast paced, creative environment of a startup. Our employees, proudly called Cognoids, take their work seriously, but don't take themselves seriously. Our Work Hard, Play Hard, Move Fast culture recognizes our employees for their innovation, perseverance and hard work in a fun, rewarding, and quirky environment.

The Team:

As part of the Global Solutions & Services Business Unit, Logistics Solutions & Services (LS&S) is responsible for supporting the logistics market throughout the entire project life cycle, which can include pre-sales system configuration and testing, turnkey solution design and estimation services, project management and integration, installation and commissioning activities as well as post installation support.

The Role:

The role will focus on maintaining current business systems, integrating current and future systems to drive better information flow/reporting between platforms and developing improvements to software platforms needed to support our growing business. Daily activities can include anything from working on data integration from old system to new platforms, developing intelligent reporting methods to get value out of the data we have and building custom features as prioritized by the Business Systems Manager in sync with the needs of the entire GS&S Logistics organization. There will be opportunities to analyze data sets to provide market intelligence as well as API work to integrate our systems with the rest of the company, this is a new position with a lot of potential for getting involved in a multitude of projects!

Essential Skills / Qualifications
Experience working with Visual Studio (namely Visual C#).

Experience with SQL Server.

Data analytics/business intelligence experience a plus.

Proficient with VBA and macro development in MS Excel.

Detail-oriented.

Excellent time management skills.

Comfortable working in a fast-paced environment where moving fast is an expectation and priorities may change daily.

Ability to multitask projects and opportunities in a dynamic and fast moving industry.

Minimum Education and Work Experience Required:
Bachelors Degree in Computer Science/Engineering/Data Analytics or equivalent.

2-3 years of related work experience.

Project management experience a plus, especially with software projects.

Experience managing software projects throughout their entire lifecycle.

We are an Equal Opportunity Employer. Protected Veterans and Individuals with Disabilities are encouraged to apply."
Strategy & Architecture Consultant/Big Data,ZS Associates,"ZS is the worlds largest consulting firm focused exclusively on improving business performance through sales and marketing consulting solutions, from customer insights and strategy to analytics, operations and technology. Together, we design and implement strategies that lead to greater market share, more competitive operations and increased use of todays latest technologies. From our worldwide offices, ZS professionals draw on deep industry and domain expertise to deliver impact where it matters for clients. We are particularly known for our expertise in the pharmaceutical and health care sectors, yet work across a range of industries.
ZS' Business Technology group helps companies define and execute their technology strategy by designing, building and operating the business intelligence (BI), cloud, data management, dashboard and analytics capabilities that are at the core of sales and marketing operations.
STRATEGY & ARCHITECTURE CONSULTANT/BIG DATA
The Strategy & Architecture team advises clients in diverse areas of strategy development and tactical implementation to help increase the value and effectiveness of their technology investments.

Responsibilities:
Lead system study and big data design strategy roadmap;
Lead feasibility analysis, select the technologies that provide the best solution and identify the products available that will best fit the solution proposed;
Design the solution taking advantage of the existing assets maintaining a balance between architecture requirements and specific client needs;
Work with development team to ensure architecture is implemented to meet both functional and non-functional requirements
Create prototypes, conduct proofs of concepts, evaluate options with pros and cons and provide recommendations;
Lead selling process, including design and solution approaches for the proposals and giving product demos;
Build consensus on solution, and work with other senior architects and managers to influence decisions;
Assess the business situation by engaging with varied levels and profile of stakeholders;
Develop detailed business case that includes the investment road map, ROI, NPV and other financial indicators;
Advise on infrastructure procurement, set up, migration and support models.

Qualifications:
Bachelors degree required in Computer Science or related field from a top university, advanced degree preferred;
5-7+ years of hands on IT services or consulting work experience, with 3+ years of experience in strategy building assignments;
Minimum 2 years of experience in IT strategy or IT management role;
3+ years of experience in the development of open source big data components like: Hadoop, Flume, Hive, Spark, Sqoop, Pig, HBase;
Programming experience in: Java, Python, R, Pearl, Ruby, Scala;
Have architected and designed 2-3 end-to-end big data, cloud (Amazon Web Services or other) or BI solutions across multiple technologies and platforms;
Demonstrated experience in business process improvement, leveraging information and technology;
Strong verbal and written communication, with the ability to communicate clearly and effectively;
ZS is a global consulting firm; fluency in English is required, additional fluency in at least one European or Asian language is desirable.
Candidates must possess work authorization for their intended country of employment. An on-line application, including a cover letter expressing interest and a full set of transcripts (official or unofficial), is required to be considered.
ZS offers a competitive compensation package with salary and bonus incentives, complete medical/dental/life insurance programs and retirement savings benefits. We are an Equal Opportunity Employer.
NO AGENCY CALLS, PLEASE.

Connect with ZS on social media:
Like ZS Careers on Facebook
Follow ZS Careers on Twitter and Instagram
Follow ZS on LinkedIn for more job opportunities
Subscribe to the ZS YouTube Channel
ZS has been recognized globally for its expertise in consulting and its flexible work environment. View ZSs accolades ."
BI Developer II,ASH Companies,"American Specialty Health, Inc. is seeking a BI Developer II to join our growing organization. This position is a key part of the BI/Data Warehouse team which is responsible for delivering best-in-class analytical data solutions. Primary role will be participating in data warehouse projects and reporting system support and maintenance, with opportunities to develop innovative solutions and explore new technologies. Position will have direct interaction with customers and end-users for training, demos and requirements gathering. As a company that heavily relies on cutting-edge IT operations to serve its members, ASH is seeking ambitious individuals with a strong team mentality and a genuine passion for Business Intelligence.

You are invited to learn more about American Specialty Health's events on our events page.

Responsibilities

Participate in the entire lifecycle for Business Intelligence Solution Delivery.

Design, build, document and manage data warehouse objects.

Design and develop ETL processing and assist with BI Solutions (DBMS, SSIS, SSAS, SSRS, Tableau) development and performance tuning.

Develop, test and deliver error free data.

Design and develop reports/visualizations using SSRS and Tableau.

Data modeling of enterprise data assets.

SSAS/multidimensional cube development.

Recommend and drive implementation of development techniques and methodologies.

Design and develop OLAP Cubes, using SQL Server Analysis Services (SSAS).

Work with SMEs (both technical and nontechnical) for knowledge transfer and documentation.

Enterprise solution architecture design and implementation.

Qualifications

Bachelors degree or higher in Computer Science, Computer Engineering, MIS or related field is required.

3+ years developing Business Intelligence solutions.

6+ year developing solutions using the MS SQL Server BI Stack.

TDWI-CBIP-Certified Business Intelligence Professional.

Microsoft SQL-related certification.

Microsoft BI-related certification.

Experience with Agile BI DW development and methodologies.

Microsoft  MCITP  BI Developer.

Advanced knowledge of SSIS and TSQL.

Recent working knowledge of a major BI Tool (Tableau preferred).

Familiarity with Microsoft SQL Server and Microsoft Excel.

Strong technical skills; able to work with multiple platforms, integrate data with various sources.

Strong problem solving and analytical skills; able to think outside of the box, on a consistent basis.

Willingness to learn new technology.

Basic knowledge of data modeling.

Strong security implementation in databases and BI solutions.

Experience developing solutions based on Kimball Method.

Strong understanding of dimensional data structures and complex hierarchies.

Strong understanding of data visualization practices and methods.

Advanced SSIS Package Design Patterns and Configurations.

SSAS Cube Architecture and Design.

Experience with Agile BI DW development methodologies.

View full description

Core Competencies

Demonstrated ability to interact in a positive, respectful manner and establish and maintain cooperative working relationships.

Ability to display excellent customer service to meet the needs and expectations of both internal and external customers.

Excellent listening and interpersonal communication skills to identify critical core competencies based on success factors and organizational environment.

Ability to effectively organize, prioritize, multi-task and manage time.

Demonstrated accuracy and productivity in a changing environment with constant interruptions.

Demonstrated ability to analyze information, problems, issues, situations and procedures to develop effective solutions.

Ability to exercise strict confidentiality in all matters.

Mobility

Primarily sedentary, able to sit for long periods of time.

Physical Requirements

Ability to speak, see and hear other personnel and/or objects. Ability to communicate both in verbal and written form. Ability to travel within the facility. Capable of using a telephone and computer keyboard. Ability to lift up to 10 lbs.

Environmental Conditions

Usual office setting.

American Specialty Health is an Equal Opportunity/Affirmative Action Employer.

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex including sexual orientation and gender identity, national origin, disability, protected Veteran Status, or any other characteristic protected by applicable federal, state, or local law.

Please view Equal Employment Opportunity Posters provided by OFCCP here .

If you are a qualified individual with a disability or a disabled veteran, you have the right to request an accommodation if you are unable or limited in your ability to use or access our career center as a result of your disability. To request an accommodation, contact our Human Resources Department at (800) 848-3555 x6702.

ASH will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the Companys legal duty to furnish information."
"Business Analyst, AGS Analytics and Planning",Adobe,"What youll do
 Create repeatable, scalable, functional reporting that can be leveraged for operational and strategic decision making
 Assist in expanding the business usage of Business Intelligence tools to drive efficiency in reporting
 Identify and close gaps in reporting across revenue, bookings, OpEx and utilization
 Build reports and the supporting analysis for quarterly business reviews
 Work on problems of diverse scope and evaluate identifiable factors for analysis
At Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on Best Companies lists . You will also be surrounded by colleagues who are committed to helping each other grow through our unique Check-In approach where ongoing feedback flows freely.
If youre looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the Adobe Life blog and explore the meaningful benefits we offer.
Adobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, religion, age , sexual orientation, gender identity, disability or veteran status."
Business Intelligence Analyst,PeopleCaddie,"PeopleCaddie is looking for Contractor/Temporary Business Intelligence Analysts to assist our clients in the Chicagoland area.

The primary role of the Business Intelligence Analyst is to leverage analytical and technical skills to innovate, build, and maintain well-managed data solutions and capabilities to tackle lending risk related problems. This role also supports forecasting, development, implementation, documentation, and reporting of key risk metrics used for lines of business, legal entities, and geographic differences for management, and regulatory reporting.

Essential Functions

Develop understanding of Companies Business, Lending Services in particular.
Use Digital technologies to mine complex, voluminous, and different varieties of data sources and platforms
Design, develop, implement and test business intelligence solutions using Tableau, SQL, SAS and Business Objects including data structures, universes and reports to create new reports or converting already existing reports to Tableau/Business Objects.

Partner with various teams within Lending Services to provide consultancy and translate the business needs to design and develop tools, techniques, metrics, and dashboards for insights and data visualization.
Drive an understanding and adherence to the principles of data quality management including metadata, lineage, and business definitions
Work collaboratively with appropriate
Identify required data and work with data Ability to manage multiple projects simultaneously and independently and implement rapid changes in project direction.

Licenses and Certifications
SAS/ SQL/ Business Objects certifications a plus.

If you are interested in these types of positions simply apply online or download the PeopleCaddie mobile app in the iTunes or Google Play store. You can also receive interview requests directly from hiring managers via the mobile app."
"Business Intelligence Lead, User Outreach",Visa,"Job Description

Visa is a data-driven company from the top down, presenting continuous opportunities for the Analytics and Data Products team to deliver innovative insights and business intelligence solutions. Our internal business intelligence applications are used globally by all business lines to drive product and business strategies, build customer loyalty, and identify new opportunities/threats for Visa and our partners.
The Director, Global Business Intelligence User Outreach will support the product management of our internal business intelligence platforms. This role will develop recommendations based on continuous stakeholder outreach and work with Technology and business team members to ensure that business needs are met and the user experience is enhanced. We are looking for a skilled, self-driven and passionate individual who can help take the platform to the next level and evangelize the business value to increase adoption and usage.
As a leader, this individual contributor will play a central role in gathering and prioritizing product and customer requirements, and contributing to the product vision. This position will be working with a wide range of teams across the organization and individuals of various levels. This is a perfect role to get broad exposure to the organization.
In addition, another key aspect of this role is to manage the overall training program for the business intelligence application. The individual in this role will be responsible for enhancing and maintaining training modules as well as conducting training sessions. We are looking to revamp our BI platform training program with a balance of instructor led and self-paced training, to better need the needs of our business.
Lastly, this individual will have the opportunity to build and encourage a sense of BI community within the organization by providing resources to BI developers and business users to share with and learn from others.
Responsibilities
Collaborate with internal customers, stakeholders, and BI platform users to understand business requirements and identify opportunities for enhancement of the current platform;
Develop continuous feedback channels with internal stakeholders; provide world class customer service by capturing and being responsive to the voice of the customer
Maintain a high degree of customer satisfaction through the implementation, investigation, analysis, training and relationship building
Drive innovation of the BI platforms and services; conduct research into current and emerging business intelligence technologies in support of BI needs
Support team members and stakeholders as a Subject Matter Expert (SME) in business intelligence; use this knowledge to drive a better end user experience
Enhance and Maintain training materials
Conduct training sessions
Develop and maintain detailed product documentation
Become a subject matter expert on the business intelligence platform capabilities
Develop a strong business and technical understanding of the platform Qualifications
Experience working as a business analyst or BI product manager
Excellent interpersonal skills, strong written and oral communication skills, capable of developing and delivering well-structured communications
Experience developing and conducting BI training
Ability to influence cross-functionally in a rapidly evolving business environment
Experience with Business Intelligence technologies such as MicroStrategy, Tableau, Hadoop
Demonstrated ability to communicate effectively with all levels of an organization
Ability to understand information quickly, derive insight, synthesize information clearly and concisely, and devise solutions
Superior analytical and problem solving skills, with demonstrated intellectual and analytical rigor
Ability to think in a solutions-oriented view and operate within dynamic business and technical processes
Strong organizational skills with great attention to detail
Proven ability to function autonomously, anticipate deliverables, and self-manage as needed
Education:
Bachelors degree in technical discipline; Masters in degree in Business or Technology preferred

Additional Information

Visa will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of Article 49 of the San Francisco Police Code.

All your information will be kept confidential according to EEO guidelines."
Data Visualization & Analytics Consultant,Slalom Consulting,"Slalom is a purpose-driven consulting firm that helps companies solve business problems and build for the future, with solutions spanning business advisory, customer experience, technology, and analytics. We partner with companies to push the boundaries of whats possibletogether.

Founded in 2001 and headquartered in Seattle, WA, Slalom has organically grown to 5,000 employees. We were named one of Fortunes 100 Best Companies to Work For in 2016 and are regularly recognized by our employees as a best place to work. You can find us in 25 cities across the U.S., U.K., and Canada.

Job Title:
Data Visualization & Analytics Consultant

The Data Visualization & Analytics Consultant is responsible for the design, development, and testing of information delivery solutions for Slaloms clients

Responsibilities:
Collaborate with business stakeholders and analyze user requirements
Create interactive dashboards and visualizations leveraging Tableau, Qlik, Microsoft BI and/or Spotfire
Build required data extracts required for solutions
Create functional and technical documentation related to Business Intelligence solutions
Deliver transformative solutions to clients that are aligned to industry best practices and provide thought leadership in data space
Qualifications:
Bachelors Degree in Computer Science, Information Technology, or related field
Four to six years of progressive post-baccalaureate experience in Business Intelligence or Information Management, ideally within consulting environment
Two plus years of experience with data visualization, implementing high-value solutions and performing administrative activities across multi-environment infrastructure
Expert solution delivery using Tableau, Qlik, Microsoft BI and/or Spotfire
Experience with Alteryx
Working knowledge of Python, and/or R
Strong SQL base knowledge
Experience with various delivery methodologies and specifically Agile
Highly self-motivated to deliver both independently and with strong team collaboration
Exceptional analytical, conceptual, and problem-solving abilities
Ability to creatively take on new challenges and work outside comfort zone
Enthusiasm to grow deep skill set in Tableau, Qlik, Microsoft BI and/or Spotfire, and be on path toward certifications
Strong written and oral communications along with presentation and interpersonal skills
Additional Preferred Experience:
Advanced knowledge of SQL, including ability to write stored procedures, triggers, analytic functions, and tuning
Knowledge of relational and dimensional database structures, theories, principles, and practices
Working knowledge of HTML, CSS, JavaScript, and/or Bootstrap
Slalom Is An Equal Opportunity Employer And All Qualified Applicants Will Receive Consideration For Employment Without Regard To Race, Color, Religion, Sex, National Origin, Disability Status, Protected Veteran Status, Or Any Other Characteristic Protected By Law."
Competitive Intelligence Analyst,Wayfair,"Are you looking to join a team that is developing truly cutting edge capabilities? Are you excited about the opportunity to unlock the power of Big Data assets? Do you enjoy fully owning your innovative analyses and insights from start to finish? Are you excited about the opportunity to become a thought leader on Wayfairs rapidly evolving competitive landscape? Do you enjoy working in a dynamic, cross-functional, and collaborative work environment that evolves over time?
This role will help create first-of-its kind, data-driven, dynamic visualizations and recommendations that will enable key stakeholders to be more efficient, targeted and strategic in their day-to-day decisions. It will contribute directly to a newly formed team thats mission is to develop highly visible insights to Senior Management and key stakeholders across every aspe ct of the business, including pricing, product selection, merchandising, marketing, customer satisfaction, site functionality, and more.
Responsibilities of this role include developing analyses and insights using Big Data assets, becoming a subject matter expert on key competitors, collaborating closely with data science and engineers to develop various processes and dashboards, working with stakeholders to understand their strategic knowledge gaps and developing insights to support critical executive decision making.
Job description: Develop innovative analytical methodologies to answer strategic business questions across the organization Create visualizations and dashboards to effectively communicate insights from various analyses Collaborate closely with data scientists and engineers to develop processes and productionize visualizations Partner with key stakeholders to understand strategic knowledge gaps, and develop innovative solutions to generate new processes and insights Work closely with the team manager(s) to develop and follow project roadmaps, including key activities, stakeholder engagement, and milestones Contribute innovative and strategic ideas to help shape a relatively new team, and continue to drive impact across the organization
Skills and expertise: Bachelors degree from top-tier institution with a distinguished academic record, ideally in a quantitative field (math, economics, statistics, physics, engineering, etc.) 1-3 years of work experience in an analytical, consulting, technology startup, and/or client-facing role Strong quantitative skills; ability to develop analytical methodologies and assumptions, use data software to conduct the analyses, and synthesize findings Process-oriented with strong organizational and communication skills Intellectually curious, high energy, and strong work ethic; passionate about working with, normalizing, and synthesizing large amounts of data into actionable insights Ability to identify and succinctly summarize roadblocks and constraints, propose potential solutions, and drive towards resolution Attentive to detail with strong quality control Some SQL familiarity a plus, including motivation to learn and develop the skill-set
What we offer: A unique opportunity to develop truly cutting edge Big Data capabilities within a data-driven, high-growth company The ability to learn and develop the power of Big Data firsthand The ability to drive impact across every aspect of the business through generating data-driven insights A collaborative and forward-thinking team that continuously pushes the envelope A competitive salary & bonus, and great benefits including: medical, dental, and vision insurance, pension, gym membership discounts, team outings, company-wide social events, snacks, refreshments, and more A structured professional development program, including dozens of classes offered throughout the year through learn@work , and a formalized review process

About Wayfair:
Wayfair Inc. offers an extensive selection of home furnishings and dcor across all styles and price points. The Wayfair family of brands includes: Wayfair, an online destination for all things home Joss & Main, where beautiful furniture and finds meet irresistible savings AllModern , a go-to online source for modern design DwellStudio , a design house for fashion-forward modern furnishings Birch Lane, a collection of classic furnishings and timeless home dcor Perigold , access to the finest home furnishings brandspreviously only available in showrooms

Wayfair generated $4.3 billion in net revenue for the twelve months ended September 30, 2017. Headquartered in Boston, Massachusetts with operations throughout North America and Europe, the company employs more than 6,800 people. The company has previously been named one of Americas Most Promising Companies by Forbes Magazine and selected by the Boston Business Journal and Glassdoor.com as a Top Company to Work For and Top Company for Well Balanced Life."
Business Intelligence Analyst,Frontline Performance Group,"WHO YOU ARE

As a key member of our data-driven organization, you have the ability to define data infrastructure, impact business performance and ultimately facilitate better, more timely decisions. You have experience partnering with cross-functional teams to help define the roadmap, drive data strategy, and prioritize initiatives.

WHAT YOU WILL DO
The Business Intelligence Reporting Analyst provides expertise in the design, development and support of business intelligence reporting. The responsibilities in this role include business analysis, technical development of reports, financial analysis and process improvement. This position serves as a key resource to evaluate ROI and understand metrics tracked through IN-Gauge.
HOW YOU WILL DO IT

Create weekly/monthly reporting using data from available sources
Create weekly/monthly ROI reports
Create financial analysis as needed by Executive Director Business Intelligence
Query data from internal databases for use in BI reporting
Continuous improvement to data design, reports and/or processes Job Requirements
The ability to translate business requirements into BI reporting solutions that meet company standards
Bachelors degree in information technology, finance and/or related field or equivalent combination of education and experience
2-3 years BI reporting experience
Advanced Microsoft Excel skills to include VBA Macros, advanced formulas and Pivot tables
SQL querying skills
Experience using BI tools such as Tableau, Cognos, Crystal Reports, and/or Business Objects
Excellent communication skills and strong ability to gather and document requirements"
Business Intelligence Developer,Hospital for Special Surgery,"Overview Business Intelligence Developer

At Hospital for Special Surgery our clinicians and scientists collaborate to deliver the most innovative care. Our specialized focus on orthopedics and rheumatology enables us to help patients get back to what they need and love to do reliably and efficiently. Our patients are overwhelmingly satisfied with the care they receive at our facilities. When you join us, you will become part of this legacy of commitment to the most cutting edge research and coordinated care.

The Business Intelligence Developer will primarily be responsible for the development and deployment of data warehousing solutions and Business Intelligence applications. The ideal candidate will be passionate about the field of analytics and well versed in all aspects of an enterprise-wide analytics architecture including data integration, data modeling, and master data management.

Responsibilities
Design, build, and support all components of a data warehouse, such as ETL processes, databases and reporting environments
Develop and maintain business intelligence applications including operational reports, dashboards, scorecards, and ad hoc reporting requests
Develop and automate ETL processes that involve error and reconciliation handling, utilizing Microsoft SQL Server Integration Services (SSIS)
Design dimensional models with conformed dimensions, following the business processes
Utilize SAP Business Objects in designing and building the reporting environment
Create processes for capturing and maintaining metadata
Create system documentation and ensure it is continually sustained.

Qualifications
BS/MS in Computer Science or related field
5+ years of professional experience, health care industry experience (preferred)
3+ years working with RDBMS (i.e. SQL Server)
2+ years of experience in data warehousing with designing multi-layered data warehouses and data marts using both relational and dimensional modeling techniques
2+ years of experience in integrating data both at logical & physical levels
2+ years of ETL (SSIS) experience
2+ years of Report/Dashboard Visualization experience (e.g. Tableau)
Programing experience preferred (C#, Java)
Expertise in query optimization techniques
Proven experience consolidating disparate data sets into usable data
Experience with SAP tools, WebI and Universe Designer
Certification in one or more of the Clarity data models (Optime, Anesthesia, Inpatient)
Certification in Epic applications an added plus
Excellent oral and written communication skills
Strong interpersonal skills

Elements of a Successful Candidate
Self-motivated, creative and innately curious about the world of technology and consistently introducing innovative solutions to problems.
Ability to monitor and synthesize data, identify trends and insights and make recommendations based on rational thinking.
Self-motivated people-oriented and energetic attitude; a positive team player who is analytical and focused on results.
Demonstrated cultural competence and ability to interface with a diverse, multi-cultural population; diplomatic and discreet; socially, culturally and politically astute.
Committed to improving quality and service and maintaining a spirit of cooperation and respect.

Other Requirements #LI-JL1"
